codigo,descricao,gtin,preco,estoque
507079,CERA POLIFLOR MAX BRILHO 500ML INCOLOR,7891035322198,15.9,0
508432,CERA CASTELO LT 380G INCOLOR,7896345500038,33.9,0
512608,CERA PASTA ANDREIA AZUL 400G,7896360600911,19.9,0
512609,CERA PASTA ANDREIA AMARELA 400G,7896360600881,19.9,0
513256,CERA PASTA ANDREIA VERMELHA 400G,7896360600898,19.9,0
516707,CERA LIQUD GRAN PRIX 200ML,7894650100240,45.9,3000
516904,CERA FACERA 180G VM/INC,7896366494897,6.99,0
519695,CERA LIQ AUTO GRANBRILHO 300ML,7896798703239,19.9,1000
521447,CERA EXPRESSA CENTRALSUL 500ML,7898227533011,36.9,0
521471,LAVA AUTO GRAND PRIX 200ML,7894650115480,29.9,4000
522177,CERA PASTA INGLEZA LT 400G,7891242010413,16.99,3000
525130,CERA GIRANDO SOL 750ML VERMELHA 525130,7896404600549,8.99,37000
526776,CERA LIQ INGLEZA MAX 750ML MADEIRA,7891242000025,9.89,12000
526777,CERA PASTA INGLEZA 400G VERM,7891242010444,42.9,3000
547629,CERA EXPRESS STARLUX 500ML,7897217334461,24.99,0
548004,CERA AUTOM STARLUX 100G PLASTICOS,7897217334485,23.9,0
549753,CERA LIQUIDA ARMORALL 200G,70612184849,54.9,2000
551105,CERA AUTO LIQ MEGACA 200ML TRAD,7898129333108,11.99,0
551106,CERA AUTO LIQ KHARIS 140G,7898129330602,17.9,0
551158,CERA LIQ AUTO SUNCAR 500ML,7898056658657,19.9,0
551168,CERA PROAUTO 200G,7896189221021,17.9,0
555227,CERA GIRANDO SOL 5L INCOLOR,7896404603397,29.9,0
556188,CERA CASTELO LT 380G VERMELHA,7896345506320,33.9,0
559209,CERA GRAN PRIX 200G,70612001252,33.9,0
560607,CERA LIQ POLIFLOR B. PRATICO 750ML VERMELHA,7891035320002,19.9,5000
560609,CERA LIQ POLIFLOR B. PRATICO 750ML INCOLOR,7891035320309,19.9,15000
561047,CERA LIQ INGLEZA MAX 750ML AMARELA,7891242062412,14.9,10000
561048,CERA LIQ INGLEZA MAX 750ML INCOLOR,7891242062429,14.9,11000
561049,CERA LIQ INGLEZA MAX 750ML VERMELHA,7891242062443,14.9,12000
561541,CERA LIQ BRILHO FACIL 750ML INCOLOR,7896040701105,17.9,9000
561542,CERA LIQ BRILHO FACIL 750ML VERMELHO,7896040701112,17.9,31000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
561543,CERA LIQ BRILHO FACIL 750ML AMARELO,7896040701129,17.9,47000
564117,CERA POLIDORA GRAN BRILHO 200ML,7896798700054,19.9,0
564119,CERA GRAN BRILHO 200G REVITALIZADORA,7896798700245,23.9,1000
564167,CERA PASTA INGLEZA 400G INCOLOR,7891242010420,42.9,3000
564360,CERA LIQ BRAVO CLASSIC 750ML INCOLOR,7894650008218,26.9,0
564361,CERA LIQ BRAVO CLASSIC 750ML VERMELHA,7894650008225,26.9,0
565418,CERA GIRANDO SOL 750ML VERM,7896404605568,10.99,0
565436,CERA GIRANDO SOL 750ML AUTO BRILHO,7896404605551,10.99,0
565614,CERA CASTELO LT 380G AMARELA,7896345500021,33.9,0
565657,CERA LIQ BRILHO FACIL 750ML ARDOSIA,7896040701136,17.9,0
1241,LIMPADOR PERF ALVEX 750ML BELEZA NATURAL,7896844001845,11.99,0
1592,DESINF PERF UAU ANTIBAC 1L,7891242810259,5.99,29000
501058,DESINFETANTE KALIPTO 2L,7891022848083,13.9,0
503532,DESINF PINHO YPE 500ML PERFUMES,7896098900604,4.99,0
503534,DESINF PERF BAK YPE 500ML EUCALIPTO,7896098903605,3.99,1000
507023,DESINF PERF ALVEX 750ML EUCALIPTO,7896844000145,9.98,23000
507024,DESINF PERF ALVEX 500ML,7896844000114,7.99,146000
509963,DESINF GOTA LIMPA 5L,7896540900558,20.98,16000
513076,PEDRA SAN PATO CX ACOPLADA 40G,7894650002513,25.9,0
518323,DESINF PINHO SOL 500ML,7891024193006,8.99,77000
519755,DESINF PINHO SOL 1L,7509546661094,19.9,117000
521669,AFASTA TRACA SAIF 50G CANELA,7896798702485,6.49,11000
521988,DESINF GOTA LIMPA 2L,7896540900541,9.49,94000
522091,DESINF PINHO BRIL 1L ORIG,7891022080049,13.98,0
528246,DESINF PERFUMADO YPE 2L,7896098903674,10.99,17000
530919,LIMP MR MUSCULO BANHEIRO SQZ 500ML 20 DESC,7894650013892,16.99,0
530961,DESINF KALIPTO 500ML,7891022860184,4.99,2000
531266,DES P/HORTICOLAS UTILIS 300ML,7897744501176,12.9,0
531899,LIMP VIM CLORO GEL 700ML 531899,7891150057517,17.9,28000
532501,DES LYSOFORM BRUTO 1L SUAVE,7897000800814,17.9,0
533283,CLORO GEL LYSOFORM 500ML,7894650014240,19.9,0
533571,DESINF PERF AQUAFAST 2L,7898302000117,8.79,0
534353,DESINF GOTA LIMPA 500ML LAVANDA 534353,7896540900619,3.49,1000
534356,DESINF GOTA LIMPA 500ML TALCO 534356,7896540906321,3.49,23000
535879,NEUTRA ODOR PET CARE 500ML TALCO,7896724506231,5.99,0
535880,NEUTRA ODOR PET CARE 500ML ORIGINAL,7896724504886,5.99,0
535881,NEUTRA ODOR PET CARE 500ML CITRONELA,7896724504893,5.99,1000
535882,NEUTRA ODOR PET CARE 500ML FLORAL,7896724506224,5.99,0
537818,DESINF PATO 750ML LAVANDA,7894650938683,23.9,0
538130,DESINF OMO 500ML LAVANDA,7891150071452,8.99,0
538995,LIMP VEJA BANHEIRO ANTIBAC 500ML,7891035000089,28.9,7000
539225,LIMP CIF TIRA LIMO 500ML GATILHO 539225,7891150071759,24.9,0
540177,DESINF PERF AQUAFAST 5L,7898302000933,19.9,1000
540358,DESINF PERF BAK YPE 500ML *,7896098903612,3.99,0
540359,DESINF PERF BAK YPE 500ML LAVANDA,7896098903629,3.99,0
540360,DESINF PERF BAK YPE 500ML TURQUESA,7896098903636,3.99,0
540821,LIMP CIF LIMO 500ML GATILHO,7891150073494,15.9,0
540918,DESINF PINHO BRIL 1L LIMAO,7891022100334,13.98,9000
541899,DESINF PERF AQUAFAST 500ML EUCALIPTO,7898302000506,3.49,0
542933,LIMP VEJA BANH ANTIBAC SQZ 500ML 20DESC,7891035001413,15.9,0
543180,DESINF VEJA POWER ACTION 1L PINHO,7891035001642,19.9,0
543181,DESINF VEJA POWER ACTION 1L LAVANDA,7891035001673,19.9,4000
543451,DESINF VEJA POWER ACTION 500ML PI 543451,7891035001956,13.9,0
544276,DESINF GIRANDO SOL 3L,7896404607470,13.9,2000
544338,DESINF VEJA POWER ACTION SQZ 500ML LAVANDA,7891035001949,13.9,6000
544454,DESINF PINHO BRIL 1L LAVANDA,7891022101096,13.9,79000
544455,DESINF PINHO BRIL 1L BRISA DO MAR,7891022101478,13.98,6000
544898,DESINF GIRANDO SOL 5L,7896404600228,19.9,67000
544901,DESINF VEJA POWER ACTION 500ML PI 544901,7891035001635,9.98,0
545219,MULTIUSO MARASCHIN 500ML,7896805809015,5.99,0
545496,DESINF YPE ANTIBAC RF 500ML,7896098906972,5.79,0
546886,DESINF PINHO BRIL 1L SILVESTRE,7891022860573,12.9,8000
547137,EVITA MOFO GOTA LIMPA PT 100G NEU 547137,7896540901395,10.9,2000
547191,DESINF PERF OMO 1L,7891150081581,13.9,1000
549421,DESINFETANTE SAIF 1L CITRUS,7896798704670,11.9,0
549726,DESINFETANTE SAIF 1L LAVANDA,7896798704663,11.9,7000
551655,DESINF AQUAFAST 1L LAVANDA,7898302006225,5.99,0
551656,DESINF AQUAFAST 1L 551656,7898302006218,5.99,1000
551657,DESINF AQUAFAST 1L 551657,7898302006201,5.99,0
551659,DESINF AQUAFAST 1L 551659,7898302006232,5.99,0
551745,DESINF GUIMARAES 500ML,7898058595530,3.49,0
554017,DESINFETANTE SAIF 3L LAVANDA,7896798704779,17.9,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
554021,DESINFETANTE SAIF 3L 554021,7896798704762,17.9,0
554163,DESINFETANTE SAIF 3L 554163,7896798705011,17.9,0
554630,DESINF BRILHA SUL 5L,7898906657274,12.9,11000
554872,DESINF MAGIPET 10ML,7898705931339,5.99,5000
554945,DESINF PINHO BRIL 500ML 554945,7891022854336,6.99,0
555682,CLORO ATIVO SUPREMA 2L,7896524760543,11.9,0
555683,DESINF SUPREMA 5L EUCALIPTO,7896524705063,15.99,0
555684,DESINF SUPREMA 5L FLORES DO CAMPO,7896524705117,15.99,0
555685,DESINF SUPREMA 5L LAVANDA,7896524705100,15.99,0
556737,DESINF LIPON 2L FLORAL,7896844002149,6.99,24000
556738,DESINF LIPON 2L EUCALIPTO,7896844002101,6.99,12000
556739,DESINF LIPON 2L PINHO,7896844002064,6.99,9000
556740,DESINF LIPON 2L LAVANDA,7896844002026,6.99,21000
557762,HIGIENIZ ASSEPTPRO 10ML LAVANDA,7898512302599,9.98,6000
557763,HIGIENIZ ASSEPTPRO 10ML PINHO,7898512302605,9.98,4000
557764,HIGIENIZ ASSEPTPRO 10ML NEUTRO,7898512302612,9.98,6000
558858,PATO LIMP PROFUNDA GEL 750ML 558858,7894650013571,23.9,0
559028,DESINF JIMO ANTIBAC LAVANDA 300ML,7896027085310,29.9,0
559112,DESINF PERF SAIF 1L,7896798705448,7.49,12000
559242,DESINF PERF SAIF 2L,7896798705455,10.99,0
559368,DESINF VIM RF 450ML ESPUMA PODEROSA,7891150095182,12.9,4000
559369,DESINF VIM GT 450ML ESPUMA PODEROSA,7891150095175,19.9,2000
560523,DESINF KALIPTO 750ML HERBAL,7891022101256,6.99,2000
560531,DESINF KALIPTO 750ML LAVANDA,7891022848069,6.99,0
561299,LIMP SANIT PATO 500ML LIMP PROF GEL,7894650013595,18.9,0
561849,DESINF GIRANDO SOL 2L JASMIM,7896404600259,9.9,76000
561850,DESINF GIRANDO SOL 2L LAV,7896404600303,9.9,90000
561851,DESINF GIRANDO SOL 500ML EUCALIPTO,7896404600334,3.89,41000
561852,DESINF GIRANDO SOL 2L EUC,7896404600358,9.9,76000
561853,DESINF GIRANDO SOL 2L PINHO,7896404600501,9.9,118000
562359,DESINF UTIL 2L LAVANDA,7896724501267,6.49,0
562792,DESINF PERF UAU 2L,7891242810181,9.9,0
563256,DESINF GOTA LIMPA 500ML PINHO,7896540900534,3.49,27000
563274,DESINF UTIL 2L TRADICIONAL,7896724500307,6.49,1000
563643,DESINF GIRANDO SOL 2L LIMAO,7896404600983,9.9,85000
565233,DESINF GIRANDO SOL 2L TALCO,7896404600211,9.9,84000
565389,DESINF GIRANDO SOL 500ML LIMAO,7896404601287,3.89,51000
565399,CREOLINA CRUZWALDINA LT 500ML,7896014902040,45.9,6000
566430,DESINF GIRANDO SOL 500ML JASMIM,7896404601270,3.89,41000
566431,DESINF GIRANDO SOL 500ML PINHO,7896404601256,3.89,47000
566432,DESINF GIRANDO SOL 500ML LAVAN,7896404601249,3.89,60000
566433,DESINF GIRANDO SOL 500ML TALCO,7896404600204,3.89,49000
1110,BLOCO P/ CX ACOPLADA NOVO FRESCOR 45G FLORAL,7898969287432,6.49,0
1112,BLOCO P/ CX ACOPLADA NOVO FRESCOR 45G MARINE,7898969287050,6.49,0
1117,EVITA MOFO NOVO FRESCOR 80G FLORAL,7898960061246,8.49,0
1118,EVITA MOFO NOVO FRESCOR 80G KIDS,7898960061239,8.49,0
1120,GEL ADESIVO C/ APLICADOR 7G MARINE,7898960061901,3.49,0
1122,GEL ADESIVO C/ APLICADOR 6 APLICA 38G LIMAO,7898969287081,14.99,0
1125,LIMPADOR PERF DONA BELA 130ML CEREJA/AVELA,7898969287418,14.99,0
1147,ODORIZANTE 260ML ÂMBAR,7897744504849,39.9,0
1148,ODORIZANTE 260ML ROSA CHIC,7897744504856,39.9,0
1149,ODORIZANTE 260ML LAVANDA,7897744504825,39.9,0
1150,ODORIZANTE 260ML CHA BRANCO,7897744504818,39.9,0
1151,ODORIZANTE 260ML ORQUIDEA NEGRA,7897744505211,39.9,0
1152,ODORIZANTE 260ML BAMBU,7897744504832,39.9,0
1153,ODORIZANTE 260ML FLOR DE CACTO,7897744505624,39.9,0
501714,AROM P/ ROUPEIROS SAIF 50G CONFORTO,7896798701433,9.98,0
501715,AROM P/ ROUPEIROS SAIF 50G TERNURA,7896798701310,9.98,13000
502084,AROM P/ ROUPEIROS SAIF 50G BABY,7896798701426,9.98,12000
504418,ODOR GLADE TOQUE FRESCOR RF 12ML LAVANDA,7894650001011,19.9,0
504419,ODOR GLADE TOQUE FRESCOR RF 12ML LEM INFANCIA,7894650001110,19.9,1000
506173,ODOR GLADE AP 12ML LAVANDA 506173,7894650001028,29.9,0
507301,BOM AR FRESHMATIC 250ML,7891035001093,39.9,18000
508451,ODOR GLADE AUTO SPORT APARF 7ML,7894650000588,42.9,2000
509022,AROM COZINHA AROMA SAIF 100G CANELA,7896798702201,15.9,9000
509221,ODOR GLADE 360ML LAVANDA,7894650001608,23.9,0
512775,AROMAT AUTOM GRAN BRILHO 50G CITRUS,7896798702942,15.9,4000
512776,AROMAT AUTOM GRAN BRILHO 50G FRESH,7896798702935,15.9,3000
513045,AROMAT AUTOM GRAN BRILHO 50G FRUTAS,7896798702959,15.9,11000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
514218,ODOR BOM AR 360ML CHEIRINHO LIMP,7891035534072,23.9,15000
514219,ODOR BOM AR 360ML 20 DESC 514219,7891035325618,23.9,47000
516679,BOM AR FRESHMATIC APAR REF GTS,7891035918049,79.9,12000
517244,DIF ELET AIRWICK 16ML,7891035918001,39.9,3000
519693,AROMAT AUTOM GRAN BRILHO 50G AVENTURA,7896798703260,15.9,3000
519694,AROMAT AUTOM GRAN BRILHO 50G LAVANDA,7896798702928,15.9,7000
521055,ODOR GLADE CAR LT 70G P/ CARRO,7894650004920,12.99,8000
521444,AROMATIZANTE CENTRALSUL GEL 60ML,7898227537415,13.99,0
525718,ODOR GLADE AUTO SPORT RF 7ML,7894650000595,32.9,0
526924,AROM NATUAR CENTRALSUL VD 45ML 526924,7898227540309,38.9,0
527049,ODOR GLADE AUTOM 269ML APREFIL,7894650003169,75.9,0
528856,DIFUSOR AROMA SECAR 100ML,7896013402268,16.99,38000
528864,ODOR AERO SECAR 360ML,7896013401827,21.9,15000
528941,SACHE PERFUMADO DIHELLEN 10G YLANG,7896363323596,9.98,0
529780,GLADE AERO 360ML 20,7894650013861,23.9,3000
529907,BOM AR FRESHMATIC 50 DESC C/ 2UN,7891035000102,59.9,0
530568,AROMATIZANTE MINI CENTRALSUL UN 530568,7898227538290,26.9,0
532964,AROM NATUAR CENTRALSUL VD 45ML 532964,7898227537965,38.9,0
533231,AROM ELETRIC BOM AR 16ML REFIL,7891035002397,29.9,45000
534853,ODOR GLADE 360ML FRUTAS FLORES,7894650938430,23.9,0
537287,AROM P/ ROUPEIROS SAIF 50G BEM ESTAR,7896798704274,9.98,2000
537628,PERFUMA CAR DIHELLEN 50ML,7896363325194,13.99,0
538547,ODORIZ TOQUE DE CARINHO 200ML CHA BR,7896724505333,21.9,0
538548,ODORIZ TOQUE DE CARINHO 200ML LAVANDA,7896724505357,21.9,0
538551,ODORIZ TOQUE DE CARINHO 200ML CEREJEIRA,7896724505340,21.9,0
540162,AROM CENTRALSUL FOLHA WOMAN UN PARIS,7898227541344,19.98,0
540165,AROM CENTRALSUL FOLHA WOMAN UN CA 540165,7898227541337,19.98,0
541056,AROMAT COALA DIFUSOR 100ML ESPECIARIAS,7897744502548,19.98,5000
541057,AROMAT COALA DIFUSOR 100ML LAVANDA,7897744502586,19.98,1000
541058,AROMAT COALA DIFUSOR 100ML ROMA,7897744502555,19.98,0
541059,AROMAT COALA DIFUSOR 100ML VANILLA,7897744502579,19.98,3000
541311,ODORIZ SANIT COALA 60ML TUTTI,7897744502807,19.9,0
541415,AROMAT COALA DIFUSOR 100ML TUTTI FRUTTI,7897744502593,19.98,0
541518,AROMAT COALA DIFUSOR 100ML MANGA,7897744502562,19.98,10000
541533,ODOR GLADE AP 12ML LAVANDA 541533,7894650013847,29.9,1000
541623,ODORIZ SANIT COALA 60ML LEMONGRASS,7897744502630,19.9,0
541772,AROMATIZANTE MINI CENTRALSUL UN 541772,7898227541290,26.9,0
541862,ODOR GLADE AP 12ML INFANCIA,7894650938607,29.9,0
541863,ODOR GLADE TOQUE FRESCOR AP 12ML 541863,7894650003770,29.9,3000
542196,AROMAT COALA DIFUSOR 100ML CAPIM,7897744503002,19.98,8000
543186,AROMATIZANTE MINI CENTRALSUL UN 543186,7898227541474,26.9,0
543450,DIF ELET AIRWICK 16ML LIRIO BCO/ALG,7891035001444,39.9,5000
544788,DIFUSOR GLADE 100ML LAVANDA 544788,7894650940129,29.9,0
545626,GLADE CAR GEL FLOWER POWER 70G,7894650937921,16.9,0
545627,ODORIZ GLADE REF 12ML L3P2,7894650007488,29.9,0
546656,ODORIZ GLADE 360ML CITRICA,7894650940174,23.9,4000
547192,AROM DI HELLEN 10G,7896363324586,9.98,0
547751,AROMAT COALA DIFUSOR 100ML ORQUID 547751,7897744504108,19.98,2000
547752,DIFUSOR GLADE 100ML LEMB INF,7894650940143,29.9,0
548294,AROMAT COALA DIFUSOR 100ML AVELA,7897744503972,19.98,0
548733,ODOR GLADE 360ML NUVENS,7894650007280,23.9,0
550370,GLADE TOQUE DE FRESCOR SUAVE APREF.12ML,7894650007471,29.9,0
550891,AROMATIZANTE CLOVE BRAND UN,7898621140020,3.99,1000
551112,AROMATIZANTE PROAUTO GEL 60G,7897520010243,11.9,0
551115,AROM GEL TEC FRESH 60G LAVAND,7899674017970,9.9,0
551170,AROM RODABRILL UN VANILLA,7898275014838,13.9,0
551183,ODOR GLADE 360ML TOQUE MACIEZ,7894650009260,23.9,0
551407,AROMA PERFUMA LAR 350ML 551407,7898058595370,29.9,0
551413,AROM BOM AR REFIL 236ML LAV E LIRIOS,7891035002519,29.9,5000
551479,ODOR GLADE 360ML SOMBRA E AGUA,7894650008706,23.9,2000
551480,ODOR GLADE 360ML FLORES,7894650008744,23.9,0
551481,ODOR GLADE 360ML FRUTAS,7894650008720,23.9,0
551744,AROMA PERFUMA LAR 350ML 551744,7898058595387,29.9,1000
552518,ODOR PURO AR RFAP UN,7898436148587,11.99,0
552575,AROMAT COALA DIFUSOR 100ML CHIC,7897744504771,19.98,0
552675,AROMAT COALA DIFUSOR 100ML BAMBU,7897744504214,19.98,5000
552908,AROMAT COALA DIFUSOR 100ML CHA BCO,7897744504764,19.98,2000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
553368,AROMATIZADOR AMBIENTE DIFUSOR 250ML,7898621141560,13.9,0
553617,ODOR GLADE AP 12ML ED,7894650008935,29.9,0
553627,AROM BOM AR REFIL 236ML,7891035002526,29.9,13000
553774,AROMATIZANTE MINI CENTRALSUL UN 553774,7898227537958,26.9,0
554406,AROMAT COALA DIFUSOR 100ML ORQUID 554406,7897744505198,19.98,5000
554581,AROMATIZANTE CENTRAL SUL MINIATURA C 1 AREA 51AMAR,7898227541764,21.9,0
554634,ODORIZANTE GLADE 36ML TOQUE DE MACIEZ,7894650939048,23.9,0
555222,AROMAT COALA DIFUSOR 100ML FLOR DE FIGO,7897744503989,29.9,0
555941,AROMAT COALA DIFUSOR 100ML PATCH TANG,7897744505204,19.98,5000
557297,ODOR GRAND PRIX 70G CARRO NOVO,5020144222712,11.99,4000
557298,ODOR GRAND PRIX 70G CEREJA,5020144222705,11.99,10000
557299,ODOR GRAND PRIX 70G GELO,5020144222729,11.99,15000
557300,DIFUSOR GRAND PRIX C/2UN CARRO NOVO,5020144222682,14.99,1000
557301,DIFUSOR GRAND PRIX C/2UN CEREJA,5020144222675,14.99,6000
557302,DIFUSOR GRAND PRIX C/2UN GELO,5020144222699,14.99,9000
557303,ODOR FOLHA GRAND UN AROMAS,5020144222644,12.9,19000
558229,ODOR ROUPA COMFORT 275G,7891150098725,19.9,16000
558320,AROMATIZANTE CENTRALSUL 200ML MEN AMERICA,7898227537989,36.9,0
558321,AROMATIZANTE NATUAR V8 200ML,7898227538023,36.9,0
558678,ODOR AERO PURO AR 250ML,7899674039606,9.9,121000
559020,ODOR GRAND PRIX LATA 42G,5020144222736,39.9,8000
559476,AROMATIZANTE CENTRALSUL 200ML LIZ PIN UP VINTAGE,7898227537996,36.9,0
559477,AROMATIZANTE CENTRAL SUL 200ML MEN GAUCHO,7898227537972,36.9,0
559478,AROMATIZANTE ALIEN 200ML,7898227538016,36.9,0
559550,AROMAT COALA DIFUSOR 100ML AMEIXA,7897744505396,19.98,5000
559570,ODORIZ COALA 400ML,7897744505907,19.9,0
565437,ODOR BOM AR 360ML LIMAO,7891035536700,23.9,15000
565618,ODOR GLADE AP 12ML,7894650001455,29.9,0
566491,ODOR BOM AR AIR WICK REFIL 12ML,7891035538919,18.9,1000
1236,LIMP PERF UAU 500ML CHA BRANCO,7891242811270,5.99,4000
1237,LIMP UAU M USO SQZ 500ML COZINHA,7891242810662,6.99,12000
1238,LIMP UAU M USO SQZ 500ML BANHEIRO,7891242810693,7.99,12000
1239,LIMP UAU M USO SQZ 500ML LIMPAZA PESADA,7891242217843,7.99,12000
1240,LIMP UAU M USO SQZ 500ML CHA BRANCO,7891242811263,5.99,18000
412800,LIMPA VIDROS SAIF 500ML GATILHO,7896798700962,16.9,7000
500291,LIMP UAU M USO SQZ 500ML LAVANDA,7891242211407,5.99,46000
500319,LIMP UAU M USO SQZ 500ML ODORES,7891242211308,5.99,14000
500494,ANTI MOFO MAZZAROLLO 1L,7896575700017,12.9,30000
500894,LIMPA INOX UAU 200ML,7891242770010,4.29,6000
501500,LIMPA VIDROS SAIF 500ML REFIL,7896798700832,13.99,0
501502,AGUA SANIT GOTA LIMPA 1L.,7896540900817,3.99,78000
502556,LIMPA ESTOF SAIF GT 500ML,7896798701297,17.9,5000
503333,LIMP PERF GIRANDO SOL 500ML,7896404603816,4.99,22000
504858,LIMP CASA E PERFUME 1L AGRADABLE,7896040703727,10.9,0
504859,LIMP CASA E PERFUME 1L SENSUALIDAD,7896040703710,10.9,1000
504862,LIMP CASA E PERFUME 500ML SPECIALE,7896040704205,5.99,9000
504863,LIMP CASA E PERFUME 500ML SENSAZIONE,7896040704236,5.99,32000
504865,LIMP CASA E PERFUME 500ML AGRADABLE,7896040704625,5.99,2000
505217,BLOCO HIG HARPIC 26G LAVANDA 505217,7891035524455,19.9,0
505626,SODA CAUSTICA LIPON 500G,7898293080020,11.69,50000
505990,EVITA MOFO GOTA LIMPA PT 100G BABY,7896540901401,10.9,0
506297,LIMP VEJA X14 500ML SQZ,7891035028304,19.9,38000
506583,LIMP VEJA COZINHA LIMAO 500ML REF,7891035215605,25.9,0
506635,LIMP PERF GOTA LIMPA 500ML FLORAL,7896540906512,4.99,0
506841,LIMP VEJA M USO SQZ 750ML ORIGINAL,7891035216206,11.98,16000
508496,LIMP VEJA LIMP PES 1L 2EM 1 CLORO ATIVO,7891035215315,25.9,6000
509501,LIMP PERFUMES AJAX 500ML,7891024019887,7.99,34000
509964,ESP GOTA LIMPA SALVA UNHAS UN,7896540901111,2.99,5000
511341,LIMP VEJA SENSACOES 1L FLORES SONHOS 30DESC,7891035215339,14.9,21000
511342,LIMP VEJA SENSACOES 1L LAVANDA BEM ESTAR 30DESC,7891035249013,13.9,12000
511672,LIMP PERFUMES AJAX 1L,7891024035801,14.9,82000
511683,LIMP SAIF BANHEIRO RFL 500ML,7896798702072,12.99,0
512066,LIMPA VIDROS CENTRALSUL 500ML,7898227538825,25.9,0
512442,LIMPA FORNOS SAIF 300ML REFIL,7896798703277,12.9,7000
512774,LIMP ACO INOX ESCOVADO SAIF C/GAT 500ML,7896798702911,17.9,7000
513029,LIMPA FORNO EASY OFF 250ML,7702626153803,29.9,1000
513251,ALVEJ VANISH RESOLV 450ML,7891035017001,23.9,8000
513278,SODA CAUSTICA GOTA LIMPA 99 1KG,7896540901579,33.9,18000
513573,LIMP VEJA VIDREX 400ML,7891035800207,14.9,25000
513620,LIMP DESTAC PISOS 750ML LAMINADOS,7891035115806,24.9,2000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
514203,MR MUSCULO COZ DES 500ML SQZ,7894650001714,17.9,0
514528,ESPUMA DESENG JIMO 375G.,7896027081480,35.9,3000
514543,TIRA MANCHAS SEMORIN 100ML.,7896007603152,16.9,1000
515504,LIMPA VIDROS AERO JIMO 400ML.,7896027079005,23.9,19000
515942,LIMPA VIDROS MR MUSCULO 500ML SQZ,7894650003374,12.9,0
517196,LIMP CASA E PERFUME 1L SANSAZIONE,7896040705295,10.9,4000
517291,LIMP VEJA LIMP PES 1L ORIGINAL,7891035000034,28.9,37000
517329,LIMP DESTAC PISOS 750ML MADEIRA OUTONO,7891035115608,22.9,5000
518345,LIMP PERF CONC ALVEX 140ML BRISA,7896844001357,12.9,5000
518595,LIMP DESTAC PISOS 750ML MULTIPISOS,7891035115509,22.9,2000
518596,LIMP VEJA SENSACOES 2L 30DESC,7891035228285,23.9,10000
519147,VEJA DESENG GAT 500ML GTS 30 519147,7891035800054,27.9,21000
519416,LIMP PERF CONC ALVEX 140ML FLORAL,7896844001395,12.9,0
519627,LIMP CIF DESENG 500ML GATILHO 30 DESC,7891150025332,17.9,0
519737,LIMPA PORCELANATO SAIF 1L,7896798703222,15.9,8000
519738,TIRA MANCHA PO SAIF 500G,7896798703352,24.9,1000
